en:Tolkien-Pan_prstenu_1:0:shuff:16,cs:Tolkien-Pan_prstenu_1:0:shuff:16,came,come,pocházela,pocházet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:18,cs:Tolkien-Pan_prstenu_1:0:shuff:18,muttered,mutter,zamumlal,zamumlat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:18,cs:Tolkien-Pan_prstenu_1:0:shuff:18,sat,sit,posadil,posadit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:19,cs:Tolkien-Pan_prstenu_1:0:shuff:19,need,need,Potřebuji,potřebovat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:21,cs:Tolkien-Pan_prstenu_1:0:shuff:21,saw,see,viděl,vidět,impf
en:Tolkien-Pan_prstenu_1:0:shuff:21,cs:Tolkien-Pan_prstenu_1:0:shuff:21,shielding,shield,chrání,chránit,impf
en:Tolkien-Pan_prstenu_1:0:shuff:24,cs:Tolkien-Pan_prstenu_1:0:shuff:24,wear,wear,nosit,nosit,impf
en:Tolkien-Pan_prstenu_1:0:shuff:24,cs:Tolkien-Pan_prstenu_1:0:shuff:24,forget,forget,nezapomeneme,zapomenout,pf
en:Tolkien-Pan_prstenu_1:0:shuff:25,cs:Tolkien-Pan_prstenu_1:0:shuff:25,chose,choose,vybral,vybrat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:26,cs:Tolkien-Pan_prstenu_1:0:shuff:26,drew,draw,vytáhl,vytáhnout,pf
en:Tolkien-Pan_prstenu_1:0:shuff:29,cs:Tolkien-Pan_prstenu_1:0:shuff:28,went,go,šli,jít,impf
en:Tolkien-Pan_prstenu_1:0:shuff:44,cs:Tolkien-Pan_prstenu_1:0:shuff:42,thought,think,myslel,myslet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:44,cs:Tolkien-Pan_prstenu_1:0:shuff:42,caught,catch,chytil,chytit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:51,cs:Tolkien-Pan_prstenu_1:0:shuff:48,swim,swim,plavat,plavat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:52,cs:Tolkien-Pan_prstenu_1:0:shuff:49,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:56,cs:Tolkien-Pan_prstenu_1:0:shuff:53,sing,sing,Zazpívejme,zazpívat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:57,cs:Tolkien-Pan_prstenu_1:0:shuff:54,flowing,flow,plynul,plynout,impf
en:Tolkien-Pan_prstenu_1:0:shuff:59,cs:Tolkien-Pan_prstenu_1:0:shuff:56,sing,sing,Zazpívejme,zazpívat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:64,cs:Tolkien-Pan_prstenu_1:0:shuff:61,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:66,cs:Tolkien-Pan_prstenu_1:0:shuff:63,feel,feel,Cítím,cítit,impf
en:Tolkien-Pan_prstenu_1:0:shuff:66,cs:Tolkien-Pan_prstenu_1:0:shuff:63,answered,answer,odpověděl,odpovědět,pf
en:Tolkien-Pan_prstenu_1:0:shuff:67,cs:Tolkien-Pan_prstenu_1:0:shuff:64,walking,walk,procházel,procházet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:69,cs:Tolkien-Pan_prstenu_1:0:shuff:66,pointed,point,Ukázal,ukázat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:71,cs:Tolkien-Pan_prstenu_1:0:shuff:68,showed,show,nejevil,jevit,impf
en:Tolkien-Pan_prstenu_1:0:shuff:71,cs:Tolkien-Pan_prstenu_1:0:shuff:68,change,change,změnit,změnit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:71,cs:Tolkien-Pan_prstenu_1:0:shuff:68,lost,lose,ztrácel,ztrácet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:71,cs:Tolkien-Pan_prstenu_1:0:shuff:68,heard,hear,neslyšel,slyšet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:72,cs:Tolkien-Pan_prstenu_1:0:shuff:69,passed,pass,překročil,překročit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:75,cs:Tolkien-Pan_prstenu_1:0:shuff:71,mean,mean,myslíš,myslet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:76,cs:Tolkien-Pan_prstenu_1:0:shuff:72,called,call,přijdou,přijít,pf
en:Tolkien-Pan_prstenu_1:0:shuff:78,cs:Tolkien-Pan_prstenu_1:0:shuff:73,sank,sink,kleslo,klesnout,pf
en:Tolkien-Pan_prstenu_1:0:shuff:81,cs:Tolkien-Pan_prstenu_1:0:shuff:76,lay,lay,ležely,ležet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:82,cs:Tolkien-Pan_prstenu_1:0:shuff:77,sank,sink,nekleslo,klesnout,pf
en:Tolkien-Pan_prstenu_1:0:shuff:86,cs:Tolkien-Pan_prstenu_1:0:shuff:82,led,lead,zavedla,zavést,pf
en:Tolkien-Pan_prstenu_1:0:shuff:87,cs:Tolkien-Pan_prstenu_1:0:shuff:83,cried,cry,zvolal,zvolat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:88,cs:Tolkien-Pan_prstenu_1:0:shuff:84,pass,pass,projít,projít,pf
en:Tolkien-Pan_prstenu_1:0:shuff:89,cs:Tolkien-Pan_prstenu_1:0:shuff:85,shone,shine,zářil,zářit,impf
en:Tolkien-Pan_prstenu_1:0:shuff:91,cs:Tolkien-Pan_prstenu_1:0:shuff:87,came,come,přicházela,přicházet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:92,cs:Tolkien-Pan_prstenu_1:0:shuff:88,perceived,perceive,pochopili,pochopit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:93,cs:Tolkien-Pan_prstenu_1:0:shuff:89,steered,steer,řídili,řídit,impf
en:Tolkien-Pan_prstenu_1:0:shuff:94,cs:Tolkien-Pan_prstenu_1:0:shuff:90,sat,sit,seděl,sedět,impf
en:Tolkien-Pan_prstenu_1:0:shuff:95,cs:Tolkien-Pan_prstenu_1:0:shuff:91,guess,guess,Hádám,hádat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:95,cs:Tolkien-Pan_prstenu_1:0:shuff:91,attacked,attack,přepaden,přepadnout,pf
en:Tolkien-Pan_prstenu_1:0:shuff:97,cs:Tolkien-Pan_prstenu_1:0:shuff:93,asked,ask,ptal,ptát,impf
en:Tolkien-Pan_prstenu_1:0:shuff:99,cs:Tolkien-Pan_prstenu_1:0:shuff:95,measured,measure,změřil,změřit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:99,cs:Tolkien-Pan_prstenu_1:0:shuff:95,answered,answer,odpověděl,odpovědět,pf
en:Tolkien-Pan_prstenu_1:0:shuff:100,cs:Tolkien-Pan_prstenu_1:0:shuff:96,think,think,Myslel,myslet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:100,cs:Tolkien-Pan_prstenu_1:0:shuff:96,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:100,cs:Tolkien-Pan_prstenu_1:0:shuff:96,seen,see,neviděl,vidět,impf
en:Tolkien-Pan_prstenu_1:0:shuff:100,cs:Tolkien-Pan_prstenu_1:0:shuff:96,heard,hear,neslyšel,slyšet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:102,cs:Tolkien-Pan_prstenu_1:0:shuff:98,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:103,cs:Tolkien-Pan_prstenu_1:0:shuff:99,come,come,přišel,přijít,pf
en:Tolkien-Pan_prstenu_1:0:shuff:106,cs:Tolkien-Pan_prstenu_1:0:shuff:102,thought,think,Pomyslel,pomyslet,pf
en:Tolkien-Pan_prstenu_1:0:shuff:106,cs:Tolkien-Pan_prstenu_1:0:shuff:102,come,come,dospěl,dospět,pf
en:Tolkien-Pan_prstenu_1:0:shuff:110,cs:Tolkien-Pan_prstenu_1:0:shuff:106,look,look,pohlédnout,pohlédnout,pf
en:Tolkien-Pan_prstenu_1:0:shuff:111,cs:Tolkien-Pan_prstenu_1:0:shuff:107,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:113,cs:Tolkien-Pan_prstenu_1:0:shuff:109,thought,think,myslel,myslet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:113,cs:Tolkien-Pan_prstenu_1:0:shuff:109,thought,think,máš,mít,impf
en:Tolkien-Pan_prstenu_1:0:shuff:114,cs:Tolkien-Pan_prstenu_1:0:shuff:110,hope,hope,Doufám,doufat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:114,cs:Tolkien-Pan_prstenu_1:0:shuff:110,steal,steal,ukrást,ukrást,pf
en:Tolkien-Pan_prstenu_1:0:shuff:115,cs:Tolkien-Pan_prstenu_1:0:shuff:111,heard,hear,zaslechli,zaslechnout,pf
en:Tolkien-Pan_prstenu_1:0:shuff:116,cs:Tolkien-Pan_prstenu_1:0:shuff:112,takes,take,přijme,přijmout,pf
en:Tolkien-Pan_prstenu_1:0:shuff:116,cs:Tolkien-Pan_prstenu_1:0:shuff:112,grows,grow,roste,růst,impf
en:Tolkien-Pan_prstenu_1:0:shuff:117,cs:Tolkien-Pan_prstenu_1:0:shuff:113,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:118,cs:Tolkien-Pan_prstenu_1:0:shuff:114,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:119,cs:Tolkien-Pan_prstenu_1:0:shuff:115,decide,decide,nerozhodujeme,rozhodovat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:120,cs:Tolkien-Pan_prstenu_1:0:shuff:116,rising,rise,vystupovaly,vystupovat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:120,cs:Tolkien-Pan_prstenu_1:0:shuff:116,showed,show,ukazovaly,ukazovat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:120,cs:Tolkien-Pan_prstenu_1:0:shuff:116,lay,lie,leží,ležet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:121,cs:Tolkien-Pan_prstenu_1:0:shuff:117,hidden,hide,schovávalo,schovávat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:123,cs:Tolkien-Pan_prstenu_1:0:shuff:119,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:124,cs:Tolkien-Pan_prstenu_1:0:shuff:120,hope,hope,Doufám,doufat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:124,cs:Tolkien-Pan_prstenu_1:0:shuff:120,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:127,cs:Tolkien-Pan_prstenu_1:0:shuff:123,see,see,neviděli,vidět,impf
en:Tolkien-Pan_prstenu_1:0:shuff:130,cs:Tolkien-Pan_prstenu_1:0:shuff:125,revealed,reveal,odhalil,odhalit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:130,cs:Tolkien-Pan_prstenu_1:0:shuff:125,destroy,destroy,zničit,zničit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:130,cs:Tolkien-Pan_prstenu_1:0:shuff:125,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:133,cs:Tolkien-Pan_prstenu_1:0:shuff:129,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:134,cs:Tolkien-Pan_prstenu_1:0:shuff:130,answered,answer,odpověděl,odpovědět,pf
en:Tolkien-Pan_prstenu_1:0:shuff:135,cs:Tolkien-Pan_prstenu_1:0:shuff:131,find,find,najít,najít,pf
en:Tolkien-Pan_prstenu_1:0:shuff:136,cs:Tolkien-Pan_prstenu_1:0:shuff:132,go,go,šli,jít,impf
en:Tolkien-Pan_prstenu_1:0:shuff:137,cs:Tolkien-Pan_prstenu_1:0:shuff:133,see,see,vidí,vidět,impf
en:Tolkien-Pan_prstenu_1:0:shuff:137,cs:Tolkien-Pan_prstenu_1:0:shuff:133,use,use,používat,používat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:137,cs:Tolkien-Pan_prstenu_1:0:shuff:133,found,find,zjistili,zjistit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:138,cs:Tolkien-Pan_prstenu_1:0:shuff:134,see,see,nevidí,vidět,impf
en:Tolkien-Pan_prstenu_1:0:shuff:138,cs:Tolkien-Pan_prstenu_1:0:shuff:134,cast,cast,vrhají,vrhat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:139,cs:Tolkien-Pan_prstenu_1:0:shuff:135,heard,hear,Slyšel,slyšet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:139,cs:Tolkien-Pan_prstenu_1:0:shuff:135,found,find,našel,najít,pf
en:Tolkien-Pan_prstenu_1:0:shuff:139,cs:Tolkien-Pan_prstenu_1:0:shuff:135,used,use,používal,používat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:140,cs:Tolkien-Pan_prstenu_1:0:shuff:136,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:141,cs:Tolkien-Pan_prstenu_1:0:shuff:137,told,tell,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:141,cs:Tolkien-Pan_prstenu_1:0:shuff:137,put,put,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:141,cs:Tolkien-Pan_prstenu_1:0:shuff:137,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:141,cs:Tolkien-Pan_prstenu_1:0:shuff:137,told,tell,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:141,cs:Tolkien-Pan_prstenu_1:0:shuff:137,put,put,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:141,cs:Tolkien-Pan_prstenu_1:0:shuff:137,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:143,cs:Tolkien-Pan_prstenu_1:0:shuff:139,said,say,Říkal,říkat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:143,cs:Tolkien-Pan_prstenu_1:0:shuff:139,told,tell,Říkal,říkat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:143,cs:Tolkien-Pan_prstenu_1:0:shuff:139,said,say,neřekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:143,cs:Tolkien-Pan_prstenu_1:0:shuff:139,told,tell,neřekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:144,cs:Tolkien-Pan_prstenu_1:0:shuff:140,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:146,cs:Tolkien-Pan_prstenu_1:0:shuff:142,taking,take,Vzal,vzít,pf
en:Tolkien-Pan_prstenu_1:0:shuff:146,cs:Tolkien-Pan_prstenu_1:0:shuff:142,left,leave,opustil,opustit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:149,cs:Tolkien-Pan_prstenu_1:0:shuff:145,deepening,deepen,prohlubovaly,prohlubovat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:150,cs:Tolkien-Pan_prstenu_1:0:shuff:146,paid,pay,zaplatil,zaplatit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:151,cs:Tolkien-Pan_prstenu_1:0:shuff:147,left,leave,opustil,opustit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:154,cs:Tolkien-Pan_prstenu_1:0:shuff:150,sought,seek,pátrali,pátrat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:158,cs:Tolkien-Pan_prstenu_1:0:shuff:155,Turn,turn,Obraťte,obrátit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:159,cs:Tolkien-Pan_prstenu_1:0:shuff:156,trying,try,snažil,snažit,impf
en:Tolkien-Pan_prstenu_1:0:shuff:159,cs:Tolkien-Pan_prstenu_1:0:shuff:156,hold,hold,zadržet,zadržet,pf
en:Tolkien-Pan_prstenu_1:0:shuff:160,cs:Tolkien-Pan_prstenu_1:0:shuff:157,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:162,cs:Tolkien-Pan_prstenu_1:0:shuff:159,thought,think,myslel,myslet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:164,cs:Tolkien-Pan_prstenu_1:0:shuff:161,think,think,myslím,myslet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:166,cs:Tolkien-Pan_prstenu_1:0:shuff:163,guess,guess,uhodnout,uhodnout,pf
en:Tolkien-Pan_prstenu_1:0:shuff:166,cs:Tolkien-Pan_prstenu_1:0:shuff:163,thinking,think,myslíš,myslet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:168,cs:Tolkien-Pan_prstenu_1:0:shuff:165,tell,tell,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:168,cs:Tolkien-Pan_prstenu_1:0:shuff:165,watching,watch,sleduju,sledovat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:168,cs:Tolkien-Pan_prstenu_1:0:shuff:165,left,leave,odešel,odejít,pf
en:Tolkien-Pan_prstenu_1:0:shuff:169,cs:Tolkien-Pan_prstenu_1:0:shuff:166,thought,think,Myslel,myslet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:170,cs:Tolkien-Pan_prstenu_1:0:shuff:167,expected,expect,čekal,čekat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:170,cs:Tolkien-Pan_prstenu_1:0:shuff:167,go,go,půjdeš,jít,impf
en:Tolkien-Pan_prstenu_1:0:shuff:172,cs:Tolkien-Pan_prstenu_1:0:shuff:169,waiting,wait,čekaly,čekat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:175,cs:Tolkien-Pan_prstenu_1:0:shuff:172,moved,move,pohnula,pohnout,pf
en:Tolkien-Pan_prstenu_1:0:shuff:178,cs:Tolkien-Pan_prstenu_1:0:shuff:176,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:178,cs:Tolkien-Pan_prstenu_1:0:shuff:176,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:178,cs:Tolkien-Pan_prstenu_1:0:shuff:176,said,say,říkal,říkat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:178,cs:Tolkien-Pan_prstenu_1:0:shuff:176,said,say,říkal,říkat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:182,cs:Tolkien-Pan_prstenu_1:0:shuff:180,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:184,cs:Tolkien-Pan_prstenu_1:0:shuff:182,left,leave,nechali,nechat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:184,cs:Tolkien-Pan_prstenu_1:0:shuff:182,passed,pass,prošli,projít,pf
en:Tolkien-Pan_prstenu_1:0:shuff:185,cs:Tolkien-Pan_prstenu_1:0:shuff:183,visited,visit,navštívili,navštívit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:186,cs:Tolkien-Pan_prstenu_1:0:shuff:184,made,make,vyrobil,vyrobit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:187,cs:Tolkien-Pan_prstenu_1:0:shuff:185,drew,draw,nakreslil,nakreslit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:188,cs:Tolkien-Pan_prstenu_1:0:shuff:186,mean,mean,myslí,myslet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:188,cs:Tolkien-Pan_prstenu_1:0:shuff:186,speak,speak,promluví,promluvit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:188,cs:Tolkien-Pan_prstenu_1:0:shuff:186,enter,enter,vstoupí,vstoupit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:188,cs:Tolkien-Pan_prstenu_1:0:shuff:186,asked,ask,zeptal,zeptat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:189,cs:Tolkien-Pan_prstenu_1:0:shuff:187,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:190,cs:Tolkien-Pan_prstenu_1:0:shuff:188,speak,speak,řekni,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:190,cs:Tolkien-Pan_prstenu_1:0:shuff:188,open,open,otevřou,otevřít,pf
en:Tolkien-Pan_prstenu_1:0:shuff:190,cs:Tolkien-Pan_prstenu_1:0:shuff:188,enter,enter,vstoupit,vstoupit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:191,cs:Tolkien-Pan_prstenu_1:0:shuff:189,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:191,cs:Tolkien-Pan_prstenu_1:0:shuff:189,governed,govern,ovládány,ovládat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:192,cs:Tolkien-Pan_prstenu_1:0:shuff:190,open,open,otvírají,otvírat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:193,cs:Tolkien-Pan_prstenu_1:0:shuff:191,gets,get,dostane,dostat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:196,cs:Tolkien-Pan_prstenu_1:0:shuff:194,do,do,udělat,udělat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:197,cs:Tolkien-Pan_prstenu_1:0:shuff:195,mean,mean,myslet,myslet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:198,cs:Tolkien-Pan_prstenu_1:0:shuff:196,thinking,think,pomyslet,pomyslet,pf
en:Tolkien-Pan_prstenu_1:0:shuff:199,cs:Tolkien-Pan_prstenu_1:0:shuff:197,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:201,cs:Tolkien-Pan_prstenu_1:0:shuff:199,get,get,nedostanete,dostat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:203,cs:Tolkien-Pan_prstenu_1:0:shuff:201,answer,answer,Odpovím,odpovědět,pf
en:Tolkien-Pan_prstenu_1:0:shuff:203,cs:Tolkien-Pan_prstenu_1:0:shuff:201,help,help,pomůže,pomoci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:204,cs:Tolkien-Pan_prstenu_1:0:shuff:202,believe,believe,věřit,věřit,impf
en:Tolkien-Pan_prstenu_1:0:shuff:204,cs:Tolkien-Pan_prstenu_1:0:shuff:202,trust,trust,věřit,věřit,impf
en:Tolkien-Pan_prstenu_1:0:shuff:204,cs:Tolkien-Pan_prstenu_1:0:shuff:202,believe,believe,nedůvěřujete,důvěřovat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:204,cs:Tolkien-Pan_prstenu_1:0:shuff:202,trust,trust,nedůvěřujete,důvěřovat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:206,cs:Tolkien-Pan_prstenu_1:0:shuff:204,come,come,jít,jít,impf
en:Tolkien-Pan_prstenu_1:0:shuff:207,cs:Tolkien-Pan_prstenu_1:0:shuff:205,changed,change,změnily,změnit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:207,cs:Tolkien-Pan_prstenu_1:0:shuff:205,came,come,šel,jít,impf
en:Tolkien-Pan_prstenu_1:0:shuff:207,cs:Tolkien-Pan_prstenu_1:0:shuff:205,answered,answer,odpověděl,odpovědět,pf
en:Tolkien-Pan_prstenu_1:0:shuff:208,cs:Tolkien-Pan_prstenu_1:0:shuff:206,hear,hear,Neslyšel,slyšet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:208,cs:Tolkien-Pan_prstenu_1:0:shuff:206,told,tell,říkal,říkat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:210,cs:Tolkien-Pan_prstenu_1:0:shuff:208,come,come,přijít,přijít,pf
en:Tolkien-Pan_prstenu_1:0:shuff:210,cs:Tolkien-Pan_prstenu_1:0:shuff:208,prevented,prevent,zabránit,zabránit,pf
en:Tolkien-Pan_prstenu_1:0:shuff:211,cs:Tolkien-Pan_prstenu_1:0:shuff:209,tell,tell,říct,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:211,cs:Tolkien-Pan_prstenu_1:0:shuff:209,asked,ask,ptali,ptát,impf
en:Tolkien-Pan_prstenu_1:0:shuff:212,cs:Tolkien-Pan_prstenu_1:0:shuff:210,admit,admit,přiznat,přiznat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:212,cs:Tolkien-Pan_prstenu_1:0:shuff:210,added,add,dodal,dodat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:212,cs:Tolkien-Pan_prstenu_1:0:shuff:210,hoped,hope,doufal,doufat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:214,cs:Tolkien-Pan_prstenu_1:0:shuff:212,believe,believe,myslím,myslet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:215,cs:Tolkien-Pan_prstenu_1:0:shuff:213,laughed,laugh,zasmál,zasmát,pf
en:Tolkien-Pan_prstenu_1:0:shuff:218,cs:Tolkien-Pan_prstenu_1:0:shuff:215,bred,breed,chováni,chovat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:220,cs:Tolkien-Pan_prstenu_1:0:shuff:217,return,return,nevracejí,vracet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:221,cs:Tolkien-Pan_prstenu_1:0:shuff:218,going,go,odcházejí,odcházet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:221,cs:Tolkien-Pan_prstenu_1:0:shuff:218,leaving,leave,odcházejí,odcházet,impf
en:Tolkien-Pan_prstenu_1:0:shuff:221,cs:Tolkien-Pan_prstenu_1:0:shuff:218,leaving,leave,nechávají,nechávat,impf
en:Tolkien-Pan_prstenu_1:0:shuff:221,cs:Tolkien-Pan_prstenu_1:0:shuff:218,said,say,řekl,říci,pf
en:Tolkien-Pan_prstenu_1:0:shuff:227,cs:Tolkien-Pan_prstenu_1:0:shuff:224,leave,leave,přenechám,přenechat,pf
en:Tolkien-Pan_prstenu_1:0:shuff:229,cs:Tolkien-Pan_prstenu_1:0:shuff:226,talk,talk,mluvit,mluvit,impf
