en:Amis-Stastny_Jim:0:shuff:88,cs:Amis-Stastny_Jim:0:shuff:95,forget,forget,Nezapomeňte,zapomenout,pf
en:Amis-Stastny_Jim:0:shuff:89,cs:Amis-Stastny_Jim:0:shuff:96,turned,turn,Otočil,otočit,pf
en:Amis-Stastny_Jim:0:shuff:89,cs:Amis-Stastny_Jim:0:shuff:96,turned,turn,zamířil,zamířit,pf
en:Amis-Stastny_Jim:0:shuff:90,cs:Amis-Stastny_Jim:0:shuff:97,come,come,Nepřijde,přijít,pf
en:Amis-Stastny_Jim:0:shuff:90,cs:Amis-Stastny_Jim:0:shuff:97,come,come,nepřijde,přijít,pf
en:Amis-Stastny_Jim:0:shuff:90,cs:Amis-Stastny_Jim:0:shuff:97,come,come,udělal,udělat,pf
en:Amis-Stastny_Jim:0:shuff:90,cs:Amis-Stastny_Jim:0:shuff:97,made,make,udělal,udělat,pf
en:Amis-Stastny_Jim:0:shuff:91,cs:Amis-Stastny_Jim:0:shuff:98,lay,lie,Ležel,ležet,impf
en:Amis-Stastny_Jim:0:shuff:91,cs:Amis-Stastny_Jim:0:shuff:98,move,move,pohnout,pohnout,pf
en:Amis-Stastny_Jim:0:shuff:95,cs:Amis-Stastny_Jim:0:shuff:103,say,say,odpovědět,odpovědět,pf
en:Amis-Stastny_Jim:0:shuff:97,cs:Amis-Stastny_Jim:0:shuff:105,going,go,jít,jít,impf
en:Amis-Stastny_Jim:0:shuff:98,cs:Amis-Stastny_Jim:0:shuff:106,Thank,thank,Děkuji,děkovat,impf
en:Amis-Stastny_Jim:0:shuff:99,cs:Amis-Stastny_Jim:0:shuff:107,Give,give,Dejte,dát,pf
en:Amis-Stastny_Jim:0:shuff:103,cs:Amis-Stastny_Jim:0:shuff:111,seen,see,neviděli,vidět,impf
en:Amis-Stastny_Jim:0:shuff:104,cs:Amis-Stastny_Jim:0:shuff:112,thought,think,myslel,myslet,impf
en:Amis-Stastny_Jim:0:shuff:105,cs:Amis-Stastny_Jim:0:shuff:113,said,say,řekl,říci,pf
en:Amis-Stastny_Jim:0:shuff:106,cs:Amis-Stastny_Jim:0:shuff:114,said,say,řekl,říci,pf
en:Amis-Stastny_Jim:0:shuff:107,cs:Amis-Stastny_Jim:0:shuff:115,trying,try,pokoušeje,pokoušet,impf
en:Amis-Stastny_Jim:0:shuff:107,cs:Amis-Stastny_Jim:0:shuff:115,seemed,seem,zdálo,zdát,impf
en:Amis-Stastny_Jim:0:shuff:111,cs:Amis-Stastny_Jim:0:shuff:119,remembered,remember,vzpomněl,vzpomenout,pf
en:Amis-Stastny_Jim:0:shuff:113,cs:Amis-Stastny_Jim:0:shuff:121,said,say,pravila,pravit,pf
en:Amis-Stastny_Jim:0:shuff:119,cs:Amis-Stastny_Jim:0:shuff:126,laughed,laugh,zasmál,zasmát,pf
en:Amis-Stastny_Jim:0:shuff:119,cs:Amis-Stastny_Jim:0:shuff:126,trying,try,pokoušeje,pokoušet,impf
en:Amis-Stastny_Jim:0:shuff:119,cs:Amis-Stastny_Jim:0:shuff:126,forget,forget,zapomenout,zapomenout,pf
en:Amis-Stastny_Jim:0:shuff:120,cs:Amis-Stastny_Jim:0:shuff:127,last,last,vystačit,vystačit,pf
en:Amis-Stastny_Jim:0:shuff:121,cs:Amis-Stastny_Jim:0:shuff:128,started,start,založil,založit,pf
en:Amis-Stastny_Jim:0:shuff:122,cs:Amis-Stastny_Jim:0:shuff:129,said,say,řekla,říci,pf
en:Amis-Stastny_Jim:0:shuff:129,cs:Amis-Stastny_Jim:0:shuff:138,saw,see,spatřil,spatřit,pf
en:Amis-Stastny_Jim:0:shuff:129,cs:Amis-Stastny_Jim:0:shuff:138,caught,catch,chytila,chytit,pf
en:Amis-Stastny_Jim:0:shuff:129,cs:Amis-Stastny_Jim:0:shuff:138,fallen,fall,spadl,spadnout,pf
en:Amis-Stastny_Jim:0:shuff:132,cs:Amis-Stastny_Jim:0:shuff:142,spoke,speak,Nepromluvili,promluvit,pf
en:Amis-Stastny_Jim:0:shuff:134,cs:Amis-Stastny_Jim:0:shuff:144,looked,look,Pohlédl,pohlédnout,pf
en:Amis-Stastny_Jim:0:shuff:135,cs:Amis-Stastny_Jim:0:shuff:145,think,think,myslet,myslet,impf
en:Amis-Stastny_Jim:0:shuff:136,cs:Amis-Stastny_Jim:0:shuff:146,think,think,máte,mít,impf
en:Amis-Stastny_Jim:0:shuff:136,cs:Amis-Stastny_Jim:0:shuff:146,think,think,myslíte,myslet,impf
en:Amis-Stastny_Jim:0:shuff:137,cs:Amis-Stastny_Jim:0:shuff:147,did,do,dělá,dělat,impf
en:Amis-Stastny_Jim:0:shuff:139,cs:Amis-Stastny_Jim:0:shuff:150,go,go,nechoďte,chodit,impf
en:Amis-Stastny_Jim:0:shuff:139,cs:Amis-Stastny_Jim:0:shuff:150,said,say,pravil,pravit,pf
en:Amis-Stastny_Jim:0:shuff:142,cs:Amis-Stastny_Jim:0:shuff:153,Stay,stay,Zůstaňte,zůstat,pf
en:Amis-Stastny_Jim:0:shuff:147,cs:Amis-Stastny_Jim:0:shuff:159,began,begin,Začal,začít,pf
en:Amis-Stastny_Jim:0:shuff:148,cs:Amis-Stastny_Jim:0:shuff:160,wanting,want,hledá,hledat,impf
en:Amis-Stastny_Jim:0:shuff:153,cs:Amis-Stastny_Jim:0:shuff:165,found,find,objevit,objevit,pf
en:Amis-Stastny_Jim:0:shuff:156,cs:Amis-Stastny_Jim:0:shuff:169,drew,draw,Vytahoval,vytahovat,impf
en:Amis-Stastny_Jim:0:shuff:161,cs:Amis-Stastny_Jim:0:shuff:175,avoid,avoid,vyhnout,vyhnout,pf
en:Amis-Stastny_Jim:0:shuff:161,cs:Amis-Stastny_Jim:0:shuff:175,say,say,řekne,říci,pf
en:Amis-Stastny_Jim:0:shuff:161,cs:Amis-Stastny_Jim:0:shuff:175,say,say,řekne,říci,pf
en:Amis-Stastny_Jim:0:shuff:161,cs:Amis-Stastny_Jim:0:shuff:175,say,say,řekne,říci,pf
en:Amis-Stastny_Jim:0:shuff:161,cs:Amis-Stastny_Jim:0:shuff:175,say,say,řekne,říci,pf
en:Amis-Stastny_Jim:0:shuff:171,cs:Amis-Stastny_Jim:0:shuff:182,see,see,Zahlédl,zahlédnout,pf
en:Amis-Stastny_Jim:0:shuff:171,cs:Amis-Stastny_Jim:0:shuff:182,expected,expect,očekával,očekávat,impf
en:Amis-Stastny_Jim:0:shuff:173,cs:Amis-Stastny_Jim:0:shuff:184,associated,associate,spojoval,spojovat,impf
en:Amis-Stastny_Jim:0:shuff:176,cs:Amis-Stastny_Jim:0:shuff:186,tell,tell,neřekla,říci,pf
en:Amis-Stastny_Jim:0:shuff:179,cs:Amis-Stastny_Jim:0:shuff:191,ensuing,ensue,následovalo,následovat,impf
en:Amis-Stastny_Jim:0:shuff:179,cs:Amis-Stastny_Jim:0:shuff:191,decided,decide,rozhodl,rozhodnout,pf
en:Amis-Stastny_Jim:0:shuff:183,cs:Amis-Stastny_Jim:0:shuff:196,thought,think,Myslím,myslet,impf
en:Amis-Stastny_Jim:0:shuff:185,cs:Amis-Stastny_Jim:0:shuff:198,see,see,pochopte,pochopit,pf
en:Amis-Stastny_Jim:0:shuff:185,cs:Amis-Stastny_Jim:0:shuff:198,did,do,dělala,dělat,impf
en:Amis-Stastny_Jim:0:shuff:186,cs:Amis-Stastny_Jim:0:shuff:199,got,get,dostal,dostat,pf
en:Amis-Stastny_Jim:0:shuff:187,cs:Amis-Stastny_Jim:0:shuff:200,seen,see,zahlédl,zahlédnout,pf
en:Amis-Stastny_Jim:0:shuff:196,cs:Amis-Stastny_Jim:0:shuff:209,intend,intend,Chci,chtít,impf
en:Amis-Stastny_Jim:0:shuff:196,cs:Amis-Stastny_Jim:0:shuff:209,want,want,Chci,chtít,impf
en:Amis-Stastny_Jim:0:shuff:197,cs:Amis-Stastny_Jim:0:shuff:210,doing,do,udělal,udělat,pf
en:Amis-Stastny_Jim:0:shuff:197,cs:Amis-Stastny_Jim:0:shuff:210,did,do,udělal,udělat,pf
en:Amis-Stastny_Jim:0:shuff:197,cs:Amis-Stastny_Jim:0:shuff:210,do,do,udělal,udělat,pf
en:Amis-Stastny_Jim:0:shuff:204,cs:Amis-Stastny_Jim:0:shuff:217,forgotten,forget,zapomněla,zapomenout,pf
en:Amis-Stastny_Jim:0:shuff:205,cs:Amis-Stastny_Jim:0:shuff:218,remember,remember,vzpomenu,vzpomenout,pf
en:Amis-Stastny_Jim:0:shuff:206,cs:Amis-Stastny_Jim:0:shuff:219,laughing,laugh,smát,smát,impf
en:Amis-Stastny_Jim:0:shuff:210,cs:Amis-Stastny_Jim:0:shuff:224,come,come,nepřijede,přijet,pf
en:Amis-Stastny_Jim:0:shuff:211,cs:Amis-Stastny_Jim:0:shuff:225,saw,see,viděl,vidět,impf
en:Amis-Stastny_Jim:0:shuff:212,cs:Amis-Stastny_Jim:0:shuff:226,spoke,speak,promluvila,promluvit,pf
en:Amis-Stastny_Jim:0:shuff:212,cs:Amis-Stastny_Jim:0:shuff:226,noticed,notice,zpozoroval,zpozorovat,pf
en:Amis-Stastny_Jim:0:shuff:214,cs:Amis-Stastny_Jim:0:shuff:228,break,break,nenechala,nechat,pf
en:Amis-Stastny_Jim:0:shuff:215,cs:Amis-Stastny_Jim:0:shuff:229,think,think,pomyslila,pomyslit,pf
en:Amis-Stastny_Jim:0:shuff:219,cs:Amis-Stastny_Jim:0:shuff:233,said,say,pravil,pravit,pf
en:Amis-Stastny_Jim:0:shuff:219,cs:Amis-Stastny_Jim:0:shuff:233,turned,turn,obrátil,obrátit,pf
en:Amis-Stastny_Jim:0:shuff:222,cs:Amis-Stastny_Jim:0:shuff:236,come,come,Přišel,přijít,pf
en:Amis-Stastny_Jim:0:shuff:222,cs:Amis-Stastny_Jim:0:shuff:236,said,say,pravil,pravit,pf
en:Amis-Stastny_Jim:0:shuff:224,cs:Amis-Stastny_Jim:0:shuff:239,sit,sit,Posaďte,posadit,pf
en:Amis-Stastny_Jim:0:shuff:225,cs:Amis-Stastny_Jim:0:shuff:240,do,do,neděláte,dělat,impf
en:Amis-Stastny_Jim:0:shuff:225,cs:Amis-Stastny_Jim:0:shuff:240,do,do,neděláte,dělat,impf
en:Amis-Stastny_Jim:0:shuff:225,cs:Amis-Stastny_Jim:0:shuff:240,do,do,neděláte,dělat,impf
en:Amis-Stastny_Jim:0:shuff:226,cs:Amis-Stastny_Jim:0:shuff:241,pushed,push,strkal,strkat,impf
en:Amis-Stastny_Jim:0:shuff:227,cs:Amis-Stastny_Jim:0:shuff:242,telling,tell,říkám,říkat,impf
en:Amis-Stastny_Jim:0:shuff:229,cs:Amis-Stastny_Jim:0:shuff:244,tell,tell,mluvit,mluvit,impf
en:Amis-Stastny_Jim:0:shuff:235,cs:Amis-Stastny_Jim:0:shuff:251,decide,decide,rozhodl,rozhodnout,pf
en:Amis-Stastny_Jim:0:shuff:235,cs:Amis-Stastny_Jim:0:shuff:251,postpone,postpone,odložit,odložit,pf
en:Amis-Stastny_Jim:0:shuff:237,cs:Amis-Stastny_Jim:0:shuff:253,poured,pour,Nalil,nalít,pf
en:Amis-Stastny_Jim:0:shuff:237,cs:Amis-Stastny_Jim:0:shuff:253,drank,drink,vypil,vypít,pf
en:Amis-Stastny_Jim:0:shuff:238,cs:Amis-Stastny_Jim:0:shuff:254,speak,speak,promluvit,promluvit,pf
en:Amis-Stastny_Jim:0:shuff:239,cs:Amis-Stastny_Jim:0:shuff:255,let,let,nechala,nechat,pf
en:Amis-Stastny_Jim:0:shuff:241,cs:Amis-Stastny_Jim:0:shuff:259,feeling,feel,pociťuje,pociťovat,impf
en:Amis-Stastny_Jim:0:shuff:241,cs:Amis-Stastny_Jim:0:shuff:259,feeling,feel,pociťuje,pociťovat,impf
en:Amis-Stastny_Jim:0:shuff:243,cs:Amis-Stastny_Jim:0:shuff:261,wrote,write,psal,psát,impf
en:Amis-Stastny_Jim:0:shuff:247,cs:Amis-Stastny_Jim:0:shuff:265,start,start,Začali,začít,pf
en:Amis-Stastny_Jim:0:shuff:257,cs:Amis-Stastny_Jim:0:shuff:276,reached,reach,dorazil,dorazit,pf
en:Amis-Stastny_Jim:0:shuff:259,cs:Amis-Stastny_Jim:0:shuff:278,bet,bet,vsadil,vsadit,pf
en:Amis-Stastny_Jim:0:shuff:259,cs:Amis-Stastny_Jim:0:shuff:278,stand,stand,měl,mít,impf
en:Amis-Stastny_Jim:0:shuff:261,cs:Amis-Stastny_Jim:0:shuff:280,wanted,want,Chtěla,chtít,impf
en:Amis-Stastny_Jim:0:shuff:262,cs:Amis-Stastny_Jim:0:shuff:281,bear,bear,vydržet,vydržet,pf
en:Amis-Stastny_Jim:0:shuff:263,cs:Amis-Stastny_Jim:0:shuff:282,arrived,arrive,přijel,přijet,pf
en:Amis-Stastny_Jim:0:shuff:270,cs:Amis-Stastny_Jim:0:shuff:288,think,think,mít,mít,impf
en:Amis-Stastny_Jim:0:shuff:272,cs:Amis-Stastny_Jim:0:shuff:291,hope,hope,doufám,doufat,impf
en:Amis-Stastny_Jim:0:shuff:272,cs:Amis-Stastny_Jim:0:shuff:291,enjoy,enjoy,líbit,líbit,impf
en:Amis-Stastny_Jim:0:shuff:276,cs:Amis-Stastny_Jim:0:shuff:295,need,need,potřebovat,potřebovat,impf
en:Amis-Stastny_Jim:0:shuff:278,cs:Amis-Stastny_Jim:0:shuff:297,gone,go,odešel,odejít,pf
en:Amis-Stastny_Jim:0:shuff:278,cs:Amis-Stastny_Jim:0:shuff:297,reflected,reflect,uvažoval,uvažovat,impf
en:Amis-Stastny_Jim:0:shuff:278,cs:Amis-Stastny_Jim:0:shuff:297,called,call,nenazval,nazvat,pf
en:Amis-Stastny_Jim:0:shuff:280,cs:Amis-Stastny_Jim:0:shuff:299,learnt,learn,neučil,učit,impf
en:Amis-Stastny_Jim:0:shuff:280,cs:Amis-Stastny_Jim:0:shuff:299,learnt,learn,poznal,poznat,pf
en:Amis-Stastny_Jim:0:shuff:280,cs:Amis-Stastny_Jim:0:shuff:299,concerned,concern,týkal,týkat,impf
en:Amis-Stastny_Jim:0:shuff:285,cs:Amis-Stastny_Jim:0:shuff:307,seemed,seem,zdálo,zdát,impf
en:Amis-Stastny_Jim:0:shuff:285,cs:Amis-Stastny_Jim:0:shuff:307,lack,lack,scházela,scházet,impf
en:Amis-Stastny_Jim:0:shuff:286,cs:Amis-Stastny_Jim:0:shuff:308,take,take,podnikl,podniknout,pf
en:Amis-Stastny_Jim:0:shuff:286,cs:Amis-Stastny_Jim:0:shuff:308,take,take,přijali,přijmout,pf
en:Amis-Stastny_Jim:0:shuff:286,cs:Amis-Stastny_Jim:0:shuff:308,accepted,accept,přijali,přijmout,pf
en:Amis-Stastny_Jim:0:shuff:295,cs:Amis-Stastny_Jim:0:shuff:317,went,go,začala,začít,pf
en:Amis-Stastny_Jim:0:shuff:299,cs:Amis-Stastny_Jim:0:shuff:323,said,say,řekl,říci,pf
en:Amis-Stastny_Jim:0:shuff:300,cs:Amis-Stastny_Jim:0:shuff:324,wanted,want,Chtěl,chtít,impf
en:Amis-Stastny_Jim:0:shuff:300,cs:Amis-Stastny_Jim:0:shuff:324,wanted,want,chtěl,chtít,impf
en:Amis-Stastny_Jim:0:shuff:301,cs:Amis-Stastny_Jim:0:shuff:325,approached,approach,přiblížil,přiblížit,pf
en:Amis-Stastny_Jim:0:shuff:301,cs:Amis-Stastny_Jim:0:shuff:325,planning,plan,chystal,chystat,impf
en:Amis-Stastny_Jim:0:shuff:302,cs:Amis-Stastny_Jim:0:shuff:326,said,say,pravil,pravit,pf
en:Amis-Stastny_Jim:0:shuff:305,cs:Amis-Stastny_Jim:0:shuff:329,nodded,nod,přikývl,přikývnout,pf
en:Amis-Stastny_Jim:0:shuff:311,cs:Amis-Stastny_Jim:0:shuff:339,went,go,šel,jít,impf
en:Amis-Stastny_Jim:0:shuff:313,cs:Amis-Stastny_Jim:0:shuff:341,roared,roar,zařval,zařvat,pf
en:Amis-Stastny_Jim:0:shuff:318,cs:Amis-Stastny_Jim:0:shuff:344,sitting,sit,seděl,sedět,impf
en:Amis-Stastny_Jim:0:shuff:321,cs:Amis-Stastny_Jim:0:shuff:347,remembered,remember,vzpomněl,vzpomenout,pf
en:Amis-Stastny_Jim:0:shuff:325,cs:Amis-Stastny_Jim:0:shuff:352,smile,smile,usmát,usmát,pf
en:Amis-Stastny_Jim:0:shuff:325,cs:Amis-Stastny_Jim:0:shuff:352,said,say,neřekl,říci,pf
en:Amis-Stastny_Jim:0:shuff:327,cs:Amis-Stastny_Jim:0:shuff:354,reading,read,četla,číst,impf
en:Amis-Stastny_Jim:0:shuff:329,cs:Amis-Stastny_Jim:0:shuff:356,presenting,present,Daroval,darovat,pf
en:Amis-Stastny_Jim:0:shuff:330,cs:Amis-Stastny_Jim:0:shuff:357,jumped,jump,vyskočil,vyskočit,pf
en:Amis-Stastny_Jim:0:shuff:330,cs:Amis-Stastny_Jim:0:shuff:357,rocking,rock,houpal,houpat,impf
en:Amis-Stastny_Jim:0:shuff:331,cs:Amis-Stastny_Jim:0:shuff:358,stop,stop,přestat,přestat,pf
en:Amis-Stastny_Jim:0:shuff:331,cs:Amis-Stastny_Jim:0:shuff:358,straighten,straighten,narovnat,narovnat,pf
en:Amis-Stastny_Jim:0:shuff:334,cs:Amis-Stastny_Jim:0:shuff:362,looked,look,Pohlédla,pohlédnout,pf
en:Amis-Stastny_Jim:0:shuff:335,cs:Amis-Stastny_Jim:0:shuff:363,say,say,říkáte,říkat,impf
en:Amis-Stastny_Jim:0:shuff:338,cs:Amis-Stastny_Jim:0:shuff:367,want,want,chtěla,chtít,impf
en:Amis-Stastny_Jim:0:shuff:345,cs:Amis-Stastny_Jim:0:shuff:374,done,do,Udělal,udělat,pf
en:Amis-Stastny_Jim:0:shuff:345,cs:Amis-Stastny_Jim:0:shuff:374,think,think,pomyslel,pomyslet,pf
en:Amis-Stastny_Jim:0:shuff:349,cs:Amis-Stastny_Jim:0:shuff:377,added,add,Dodal,dodat,pf
en:Amis-Stastny_Jim:0:shuff:349,cs:Amis-Stastny_Jim:0:shuff:377,leaving,leave,neodjíždí,odjíždět,impf
en:Amis-Stastny_Jim:0:shuff:351,cs:Amis-Stastny_Jim:0:shuff:379,said,say,pravil,pravit,pf
en:Amis-Stastny_Jim:0:shuff:351,cs:Amis-Stastny_Jim:0:shuff:379,making,make,prováděje,provádět,impf
en:Amis-Stastny_Jim:0:shuff:355,cs:Amis-Stastny_Jim:0:shuff:385,did,do,neudělal,udělat,pf
en:Amis-Stastny_Jim:0:shuff:355,cs:Amis-Stastny_Jim:0:shuff:385,does,do,neudělal,udělat,pf
en:Amis-Stastny_Jim:0:shuff:355,cs:Amis-Stastny_Jim:0:shuff:385,thought,think,myslela,myslet,impf
en:Amis-Stastny_Jim:0:shuff:355,cs:Amis-Stastny_Jim:0:shuff:385,matter,matter,nezáleží,záležet,impf
en:Amis-Stastny_Jim:0:shuff:358,cs:Amis-Stastny_Jim:0:shuff:387,reading,read,přečetl,přečíst,pf
en:Amis-Stastny_Jim:0:shuff:359,cs:Amis-Stastny_Jim:0:shuff:388,finding,find,zjistil,zjistit,pf
en:Amis-Stastny_Jim:0:shuff:359,cs:Amis-Stastny_Jim:0:shuff:388,watching,watch,pozorují,pozorovat,impf
en:Amis-Stastny_Jim:0:shuff:364,cs:Amis-Stastny_Jim:0:shuff:393,arose,arise,nastal,nastat,pf
en:Amis-Stastny_Jim:0:shuff:365,cs:Amis-Stastny_Jim:0:shuff:394,turned,turn,otočila,otočit,pf
en:Amis-Stastny_Jim:0:shuff:365,cs:Amis-Stastny_Jim:0:shuff:394,looked,look,pohlédla,pohlédnout,pf
en:Amis-Stastny_Jim:0:shuff:366,cs:Amis-Stastny_Jim:0:shuff:395,smiled,smile,smála,smát,impf
en:Amis-Stastny_Jim:0:shuff:366,cs:Amis-Stastny_Jim:0:shuff:395,laughing,laugh,smála,smát,impf
en:Amis-Stastny_Jim:0:shuff:369,cs:Amis-Stastny_Jim:0:shuff:398,sat,sit,posadil,posadit,pf
