en:Kipling-Kniha_dzun_Mow:0:shuff:1,cs:Kipling-Kniha_dzun_Mow:0:shuff:1,hides,hide,skryje,skrýt,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:72,cs:Kipling-Kniha_dzun_Mow:0:shuff:73,ask,ask,ptám,ptát,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:72,cs:Kipling-Kniha_dzun_Mow:0:shuff:73,comes,come,učinil,učinit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:72,cs:Kipling-Kniha_dzun_Mow:0:shuff:73,make,make,učinil,učinit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:73,cs:Kipling-Kniha_dzun_Mow:0:shuff:74,come,come,šli,jít,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:74,cs:Kipling-Kniha_dzun_Mow:0:shuff:75,fight,fight,bojovati,bojovat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:75,cs:Kipling-Kniha_dzun_Mow:0:shuff:76,eat,eat,jísti,jíst,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:75,cs:Kipling-Kniha_dzun_Mow:0:shuff:76,show,show,ukazuje,ukazovat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:75,cs:Kipling-Kniha_dzun_Mow:0:shuff:76,killing,kill,zabíjet,zabíjet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:75,cs:Kipling-Kniha_dzun_Mow:0:shuff:76,kill,kill,zabíjet,zabíjet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:75,cs:Kipling-Kniha_dzun_Mow:0:shuff:76,hunt,hunt,loviti,lovit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:77,cs:Kipling-Kniha_dzun_Mow:0:shuff:78,suffers,suffer,trpí,trpět,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:78,cs:Kipling-Kniha_dzun_Mow:0:shuff:79,go,go,Chodil,chodit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:78,cs:Kipling-Kniha_dzun_Mow:0:shuff:79,walked,walk,Chodil,chodit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:78,cs:Kipling-Kniha_dzun_Mow:0:shuff:79,look,look,hleděl,hledět,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:78,cs:Kipling-Kniha_dzun_Mow:0:shuff:79,showed,show,ukázal,ukázat,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:78,cs:Kipling-Kniha_dzun_Mow:0:shuff:79,told,tell,řekl,říci,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:79,cs:Kipling-Kniha_dzun_Mow:0:shuff:80,go,go,chodil,chodit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:79,cs:Kipling-Kniha_dzun_Mow:0:shuff:80,sleep,sleep,spal,spát,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:79,cs:Kipling-Kniha_dzun_Mow:0:shuff:80,see,see,hleděl,hledět,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:79,cs:Kipling-Kniha_dzun_Mow:0:shuff:80,did,do,provádí,provádět,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:80,cs:Kipling-Kniha_dzun_Mow:0:shuff:81,came,come,přišel,přijít,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:80,cs:Kipling-Kniha_dzun_Mow:0:shuff:81,kill,kill,zabíjeti,zabíjet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:82,cs:Kipling-Kniha_dzun_Mow:0:shuff:83,imagine,imagine,představiti,představit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:82,cs:Kipling-Kniha_dzun_Mow:0:shuff:83,imagine,imagine,představiti,představit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:82,cs:Kipling-Kniha_dzun_Mow:0:shuff:83,imagine,imagine,představiti,představit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:82,cs:Kipling-Kniha_dzun_Mow:0:shuff:83,imagine,imagine,představiti,představit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:83,cs:Kipling-Kniha_dzun_Mow:0:shuff:84,eat,eat,jísti,jíst,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:85,cs:Kipling-Kniha_dzun_Mow:0:shuff:86,obeyed,obey,poslechl,poslechnout,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:86,cs:Kipling-Kniha_dzun_Mow:0:shuff:87,grew,grow,rostl,růst,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:86,cs:Kipling-Kniha_dzun_Mow:0:shuff:87,grew,grow,rostl,růst,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:86,cs:Kipling-Kniha_dzun_Mow:0:shuff:87,grow,grow,rostl,růst,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:86,cs:Kipling-Kniha_dzun_Mow:0:shuff:87,learning,learn,učí,učit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:86,cs:Kipling-Kniha_dzun_Mow:0:shuff:87,think,think,nemá,mít,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:86,cs:Kipling-Kniha_dzun_Mow:0:shuff:87,think,think,myslil,myslit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:87,cs:Kipling-Kniha_dzun_Mow:0:shuff:88,delayed,delay,zdržen,zdržet,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:88,cs:Kipling-Kniha_dzun_Mow:0:shuff:89,hid,hide,zakryl,zakrýt,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:88,cs:Kipling-Kniha_dzun_Mow:0:shuff:89,wondered,wonder,přemýšlel,přemýšlet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:88,cs:Kipling-Kniha_dzun_Mow:0:shuff:89,heard,hear,zaslechl,zaslechnout,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:90,cs:Kipling-Kniha_dzun_Mow:0:shuff:91,said,say,řekl,říci,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:90,cs:Kipling-Kniha_dzun_Mow:0:shuff:91,understand,understand,nerozumím,rozumět,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:92,cs:Kipling-Kniha_dzun_Mow:0:shuff:93,learn,learn,naučiti,naučit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:93,cs:Kipling-Kniha_dzun_Mow:0:shuff:94,learned,learn,učil,učit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:93,cs:Kipling-Kniha_dzun_Mow:0:shuff:94,imitate,imitate,napodobiti,napodobit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:95,cs:Kipling-Kniha_dzun_Mow:0:shuff:96,skip,skip,přeskočíme,přeskočit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:95,cs:Kipling-Kniha_dzun_Mow:0:shuff:96,guess,guess,tušiti,tušit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:95,cs:Kipling-Kniha_dzun_Mow:0:shuff:96,fill,fill,vyplnili,vyplnit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:96,cs:Kipling-Kniha_dzun_Mow:0:shuff:97,learning,learn,neučil,učit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:96,cs:Kipling-Kniha_dzun_Mow:0:shuff:97,sat,sit,seděl,sedět,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:96,cs:Kipling-Kniha_dzun_Mow:0:shuff:97,slept,sleep,spal,spát,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:96,cs:Kipling-Kniha_dzun_Mow:0:shuff:97,sleep,sleep,spal,spát,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:96,cs:Kipling-Kniha_dzun_Mow:0:shuff:97,ate,eat,jedl,jíst,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:96,cs:Kipling-Kniha_dzun_Mow:0:shuff:97,went,go,šel,jít,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:96,cs:Kipling-Kniha_dzun_Mow:0:shuff:97,slept,sleep,spát,spát,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:96,cs:Kipling-Kniha_dzun_Mow:0:shuff:97,sleep,sleep,spát,spát,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:99,cs:Kipling-Kniha_dzun_Mow:0:shuff:99,takes,take,vede,vést,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:99,cs:Kipling-Kniha_dzun_Mow:0:shuff:99,replied,reply,odpověděl,odpovědět,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:100,cs:Kipling-Kniha_dzun_Mow:0:shuff:100,falling,fall,spadl,spadnout,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:100,cs:Kipling-Kniha_dzun_Mow:0:shuff:100,waked,wake,probudil,probudit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:101,cs:Kipling-Kniha_dzun_Mow:0:shuff:101,said,say,řekl,říci,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:101,cs:Kipling-Kniha_dzun_Mow:0:shuff:101,trying,try,pokoušel,pokoušet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:101,cs:Kipling-Kniha_dzun_Mow:0:shuff:101,remember,remember,vzpomenouti,vzpomenout,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:103,cs:Kipling-Kniha_dzun_Mow:0:shuff:103,called,call,Nazývali,nazývat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:106,cs:Kipling-Kniha_dzun_Mow:0:shuff:105,hugging,hug,objímaje,objímat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:108,cs:Kipling-Kniha_dzun_Mow:0:shuff:107,listen,listen,poslyš,slyšet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:109,cs:Kipling-Kniha_dzun_Mow:0:shuff:108,gone,go,odešel,odejít,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:109,cs:Kipling-Kniha_dzun_Mow:0:shuff:108,hunt,hunt,lovit,lovit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:109,cs:Kipling-Kniha_dzun_Mow:0:shuff:108,grows,grow,nenaroste,narůst,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:110,cs:Kipling-Kniha_dzun_Mow:0:shuff:109,returns,return,vrátí,vrátit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:110,cs:Kipling-Kniha_dzun_Mow:0:shuff:109,swears,swear,přísahá,přísahat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:112,cs:Kipling-Kniha_dzun_Mow:0:shuff:111,made,make,učinil,učinit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:113,cs:Kipling-Kniha_dzun_Mow:0:shuff:112,look,look,pohleděti,pohledět,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:114,cs:Kipling-Kniha_dzun_Mow:0:shuff:113,ran,run,běžely,běžet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:114,cs:Kipling-Kniha_dzun_Mow:0:shuff:113,drew,draw,nabral,nabrat,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:115,cs:Kipling-Kniha_dzun_Mow:0:shuff:114,suffered,suffer,utrpěl,utrpět,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:120,cs:Kipling-Kniha_dzun_Mow:0:shuff:119,thank,thank,nepoděkují,poděkovat,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:121,cs:Kipling-Kniha_dzun_Mow:0:shuff:120,come,come,nepřišel,přijít,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:121,cs:Kipling-Kniha_dzun_Mow:0:shuff:120,thank,thank,poděkoval,poděkovat,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:122,cs:Kipling-Kniha_dzun_Mow:0:shuff:121,Say,say,Řekni,říci,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:123,cs:Kipling-Kniha_dzun_Mow:0:shuff:122,began,begin,počal,počít,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:124,cs:Kipling-Kniha_dzun_Mow:0:shuff:123,said,say,řekl,říci,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:124,cs:Kipling-Kniha_dzun_Mow:0:shuff:123,shut,shut,zavřely,zavřít,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:124,cs:Kipling-Kniha_dzun_Mow:0:shuff:123,believe,believe,nevěřil,věřit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:126,cs:Kipling-Kniha_dzun_Mow:0:shuff:125,stolen,steal,ukradli,ukrást,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:126,cs:Kipling-Kniha_dzun_Mow:0:shuff:125,heard,hear,slyšel,slyšet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:127,cs:Kipling-Kniha_dzun_Mow:0:shuff:126,said,say,odpověděl,odpovědět,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:128,cs:Kipling-Kniha_dzun_Mow:0:shuff:127,take,take,přijímá,přijímat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:129,cs:Kipling-Kniha_dzun_Mow:0:shuff:128,kill,kill,zabili,zabít,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:130,cs:Kipling-Kniha_dzun_Mow:0:shuff:129,choose,choose,chtít,chtít,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:130,cs:Kipling-Kniha_dzun_Mow:0:shuff:129,choose,choose,chtít,chtít,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:130,cs:Kipling-Kniha_dzun_Mow:0:shuff:129,choose,choose,chtít,chtít,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:130,cs:Kipling-Kniha_dzun_Mow:0:shuff:129,choose,choose,chtít,chtít,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:132,cs:Kipling-Kniha_dzun_Mow:0:shuff:131,killed,kill,zabil,zabít,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:132,cs:Kipling-Kniha_dzun_Mow:0:shuff:131,stand,stand,mám,mít,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:133,cs:Kipling-Kniha_dzun_Mow:0:shuff:132,speak,speak,mluví,mluvit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:134,cs:Kipling-Kniha_dzun_Mow:0:shuff:133,makes,make,působí,působit,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:135,cs:Kipling-Kniha_dzun_Mow:0:shuff:134,helped,help,pomohl,pomoci,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:140,cs:Kipling-Kniha_dzun_Mow:0:shuff:137,despise,despise,pohrdaly,pohrdat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:141,cs:Kipling-Kniha_dzun_Mow:0:shuff:138,crying,cry,volaly,volat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:141,cs:Kipling-Kniha_dzun_Mow:0:shuff:138,run,run,utekli,utéci,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:145,cs:Kipling-Kniha_dzun_Mow:0:shuff:141,come,come,přijíti,přijít,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:145,cs:Kipling-Kniha_dzun_Mow:0:shuff:141,think,think,myslím,myslet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:145,cs:Kipling-Kniha_dzun_Mow:0:shuff:141,heard,hear,slyšel,slyšet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:146,cs:Kipling-Kniha_dzun_Mow:0:shuff:142,cried,cry,volal,volat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:146,cs:Kipling-Kniha_dzun_Mow:0:shuff:142,answered,answer,odpověděl,odpovědět,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:147,cs:Kipling-Kniha_dzun_Mow:0:shuff:143,hurt,hurt,poraněn,poranit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:151,cs:Kipling-Kniha_dzun_Mow:0:shuff:147,swam,swim,plaval,plavat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:151,cs:Kipling-Kniha_dzun_Mow:0:shuff:147,said,say,řekl,říci,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:154,cs:Kipling-Kniha_dzun_Mow:0:shuff:150,thinking,think,přemýšleje,přemýšlet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:158,cs:Kipling-Kniha_dzun_Mow:0:shuff:154,feared,fear,báti,bát,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:163,cs:Kipling-Kniha_dzun_Mow:0:shuff:158,trying,try,pokoušel,pokoušet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:163,cs:Kipling-Kniha_dzun_Mow:0:shuff:158,pulling,pull,tahaje,tahat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:163,cs:Kipling-Kniha_dzun_Mow:0:shuff:158,kicking,kick,kopaje,kopat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:164,cs:Kipling-Kniha_dzun_Mow:0:shuff:159,listened,listen,naslouchali,naslouchat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:165,cs:Kipling-Kniha_dzun_Mow:0:shuff:160,went,go,šel,jít,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:165,cs:Kipling-Kniha_dzun_Mow:0:shuff:160,said,say,řekl,říci,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:169,cs:Kipling-Kniha_dzun_Mow:0:shuff:163,Look,look,Hleďte,hledět,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:171,cs:Kipling-Kniha_dzun_Mow:0:shuff:165,Look,look,Hleďte,hledět,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:171,cs:Kipling-Kniha_dzun_Mow:0:shuff:165,look,look,Hleďte,hledět,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:173,cs:Kipling-Kniha_dzun_Mow:0:shuff:168,listened,listen,naslouchal,naslouchat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:173,cs:Kipling-Kniha_dzun_Mow:0:shuff:168,heard,hear,naslouchal,naslouchat,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:173,cs:Kipling-Kniha_dzun_Mow:0:shuff:168,listened,listen,slyšel,slyšet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:173,cs:Kipling-Kniha_dzun_Mow:0:shuff:168,heard,hear,slyšel,slyšet,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:173,cs:Kipling-Kniha_dzun_Mow:0:shuff:168,caught,catch,nechytiv,chytit,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:173,cs:Kipling-Kniha_dzun_Mow:0:shuff:168,listened,listen,nedbá,dbát,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:173,cs:Kipling-Kniha_dzun_Mow:0:shuff:168,care,care,nedbá,dbát,impf
en:Kipling-Kniha_dzun_Mow:0:shuff:174,cs:Kipling-Kniha_dzun_Mow:0:shuff:169,said,say,řekl,říci,pf
en:Kipling-Kniha_dzun_Mow:0:shuff:175,cs:Kipling-Kniha_dzun_Mow:0:shuff:170,begin,begin,začíti,začít,pf
