en:Pamuk-Istanbul:0:shuff:81,cs:Pamuk-Istanbul:0:shuff:93,returning,return,vrátit,vrátit,pf
en:Pamuk-Istanbul:0:shuff:81,cs:Pamuk-Istanbul:0:shuff:93,reminding,remind,připomínali,připomínat,impf
en:Pamuk-Istanbul:0:shuff:83,cs:Pamuk-Istanbul:0:shuff:96,looking,look,díval,dívat,impf
en:Pamuk-Istanbul:0:shuff:83,cs:Pamuk-Istanbul:0:shuff:96,seeing,see,díval,dívat,impf
en:Pamuk-Istanbul:0:shuff:83,cs:Pamuk-Istanbul:0:shuff:96,seeing,see,nevidím,vidět,impf
en:Pamuk-Istanbul:0:shuff:84,cs:Pamuk-Istanbul:0:shuff:97,remember,remember,pamatujeme,pamatovat,impf
en:Pamuk-Istanbul:0:shuff:84,cs:Pamuk-Istanbul:0:shuff:97,listen,listen,nasloucháme,naslouchat,impf
en:Pamuk-Istanbul:0:shuff:84,cs:Pamuk-Istanbul:0:shuff:97,pay,pay,věnovali,věnovat,impf
en:Pamuk-Istanbul:0:shuff:85,cs:Pamuk-Istanbul:0:shuff:98,seeing,see,vidíme,vidět,impf
en:Pamuk-Istanbul:0:shuff:85,cs:Pamuk-Istanbul:0:shuff:98,pay,pay,platíme,platit,impf
en:Pamuk-Istanbul:0:shuff:87,cs:Pamuk-Istanbul:0:shuff:101,lived,live,bydlel,bydlet,impf
en:Pamuk-Istanbul:0:shuff:88,cs:Pamuk-Istanbul:0:shuff:102,spent,spend,strávil,strávit,pf
en:Pamuk-Istanbul:0:shuff:91,cs:Pamuk-Istanbul:0:shuff:105,kidnapped,kidnap,unesl,unést,pf
en:Pamuk-Istanbul:0:shuff:91,cs:Pamuk-Istanbul:0:shuff:105,take,take,unesl,unést,pf
en:Pamuk-Istanbul:0:shuff:92,cs:Pamuk-Istanbul:0:shuff:106,plans,plan,plánuje,plánovat,impf
en:Pamuk-Istanbul:0:shuff:92,cs:Pamuk-Istanbul:0:shuff:106,meet,meet,sejdeme,sejít,pf
en:Pamuk-Istanbul:0:shuff:92,cs:Pamuk-Istanbul:0:shuff:106,waited,wait,čekal,čekat,impf
en:Pamuk-Istanbul:0:shuff:93,cs:Pamuk-Istanbul:0:shuff:107,began,begin,začali,začít,pf
en:Pamuk-Istanbul:0:shuff:94,cs:Pamuk-Istanbul:0:shuff:108,Using,use,používali,používat,impf
en:Pamuk-Istanbul:0:shuff:95,cs:Pamuk-Istanbul:0:shuff:109,served,serve,sloužil,sloužit,impf
en:Pamuk-Istanbul:0:shuff:95,cs:Pamuk-Istanbul:0:shuff:109,shoot,shoot,stříleli,střílet,impf
en:Pamuk-Istanbul:0:shuff:95,cs:Pamuk-Istanbul:0:shuff:109,made,make,vyrobil,vyrobit,pf
en:Pamuk-Istanbul:0:shuff:96,cs:Pamuk-Istanbul:0:shuff:110,thought,think,myslel,myslet,impf
en:Pamuk-Istanbul:0:shuff:96,cs:Pamuk-Istanbul:0:shuff:110,made,make,pochopil,pochopit,pf
en:Pamuk-Istanbul:0:shuff:97,cs:Pamuk-Istanbul:0:shuff:111,sharing,share,sdíleli,sdílet,impf
en:Pamuk-Istanbul:0:shuff:98,cs:Pamuk-Istanbul:0:shuff:112,reading,read,četl,číst,impf
en:Pamuk-Istanbul:0:shuff:98,cs:Pamuk-Istanbul:0:shuff:112,did,do,šli,jít,impf
en:Pamuk-Istanbul:0:shuff:99,cs:Pamuk-Istanbul:0:shuff:113,phoned,phone,zavolal,zavolat,pf
en:Pamuk-Istanbul:0:shuff:100,cs:Pamuk-Istanbul:0:shuff:114,hung,hang,zavěsil,zavěsit,pf
en:Pamuk-Istanbul:0:shuff:102,cs:Pamuk-Istanbul:0:shuff:116,waiting,wait,čekají,čekat,impf
en:Pamuk-Istanbul:0:shuff:104,cs:Pamuk-Istanbul:0:shuff:118,run,run,utíkal,utíkat,impf
en:Pamuk-Istanbul:0:shuff:111,cs:Pamuk-Istanbul:0:shuff:124,rejoiced,rejoice,neradoval,radovat,impf
en:Pamuk-Istanbul:0:shuff:111,cs:Pamuk-Istanbul:0:shuff:124,disciplined,discipline,trestán,trestat,impf
en:Pamuk-Istanbul:0:shuff:112,cs:Pamuk-Istanbul:0:shuff:125,admired,admire,obdivovali,obdivovat,impf
en:Pamuk-Istanbul:0:shuff:112,cs:Pamuk-Istanbul:0:shuff:125,loved,love,miloval,milovat,impf
en:Pamuk-Istanbul:0:shuff:112,cs:Pamuk-Istanbul:0:shuff:125,decided,decide,usoudil,usoudit,pf
en:Pamuk-Istanbul:0:shuff:112,cs:Pamuk-Istanbul:0:shuff:125,decided,decide,rozhodl,rozhodnout,pf
en:Pamuk-Istanbul:0:shuff:112,cs:Pamuk-Istanbul:0:shuff:125,sought,seek,vyhledávat,vyhledávat,impf
en:Pamuk-Istanbul:0:shuff:113,cs:Pamuk-Istanbul:0:shuff:126,caught,catch,Zachytil,zachytit,pf
en:Pamuk-Istanbul:0:shuff:113,cs:Pamuk-Istanbul:0:shuff:126,spotted,spot,zpozorovali,zpozorovat,pf
en:Pamuk-Istanbul:0:shuff:114,cs:Pamuk-Istanbul:0:shuff:127,warn,warn,varovali,varovat,impf
en:Pamuk-Istanbul:0:shuff:115,cs:Pamuk-Istanbul:0:shuff:128,hear,hear,slyší,slyšet,impf
en:Pamuk-Istanbul:0:shuff:115,cs:Pamuk-Istanbul:0:shuff:128,feel,feel,cítí,cítit,impf
en:Pamuk-Istanbul:0:shuff:119,cs:Pamuk-Istanbul:0:shuff:132,belongs,belong,nenáleží,náležet,impf
en:Pamuk-Istanbul:0:shuff:120,cs:Pamuk-Istanbul:0:shuff:133,acting,act,jednat,jednat,impf
en:Pamuk-Istanbul:0:shuff:120,cs:Pamuk-Istanbul:0:shuff:133,done,do,jednat,jednat,impf
en:Pamuk-Istanbul:0:shuff:120,cs:Pamuk-Istanbul:0:shuff:133,think,think,myslet,myslet,impf
en:Pamuk-Istanbul:0:shuff:120,cs:Pamuk-Istanbul:0:shuff:133,survey,survey,zkoumalo,zkoumat,impf
en:Pamuk-Istanbul:0:shuff:121,cs:Pamuk-Istanbul:0:shuff:134,analyze,analyze,analyzovat,analyzovat,impf
en:Pamuk-Istanbul:0:shuff:121,cs:Pamuk-Istanbul:0:shuff:134,felt,feel,pociťoval,pociťovat,impf
en:Pamuk-Istanbul:0:shuff:122,cs:Pamuk-Istanbul:0:shuff:135,rid,rid,zbavuje,zbavovat,impf
en:Pamuk-Istanbul:0:shuff:124,cs:Pamuk-Istanbul:0:shuff:137,Released,release,osvobozen,osvobodit,pf
en:Pamuk-Istanbul:0:shuff:124,cs:Pamuk-Istanbul:0:shuff:137,promote,promote,podporovaly,podporovat,impf
en:Pamuk-Istanbul:0:shuff:124,cs:Pamuk-Istanbul:0:shuff:137,complain,complain,stěžovat,stěžovat,impf
en:Pamuk-Istanbul:0:shuff:125,cs:Pamuk-Istanbul:0:shuff:138,did,do,činili,činit,impf
en:Pamuk-Istanbul:0:shuff:125,cs:Pamuk-Istanbul:0:shuff:138,feel,feel,pociťovali,pociťovat,impf
en:Pamuk-Istanbul:0:shuff:130,cs:Pamuk-Istanbul:0:shuff:143,find,find,našlo,najít,pf
en:Pamuk-Istanbul:0:shuff:130,cs:Pamuk-Istanbul:0:shuff:143,pretended,pretend,předstírali,předstírat,impf
en:Pamuk-Istanbul:0:shuff:130,cs:Pamuk-Istanbul:0:shuff:143,find,find,najít,najít,pf
en:Pamuk-Istanbul:0:shuff:131,cs:Pamuk-Istanbul:0:shuff:144,considered,consider,považováni,považovat,impf
en:Pamuk-Istanbul:0:shuff:131,cs:Pamuk-Istanbul:0:shuff:144,beating,beat,tloukli,tlouci,impf
en:Pamuk-Istanbul:0:shuff:131,cs:Pamuk-Istanbul:0:shuff:144,end,end,neskončili,skončit,pf
en:Pamuk-Istanbul:0:shuff:131,cs:Pamuk-Istanbul:0:shuff:144,committing,commit,spáchali,spáchat,pf
en:Pamuk-Istanbul:0:shuff:134,cs:Pamuk-Istanbul:0:shuff:149,remember,remember,Vzpomínám,vzpomínat,impf
en:Pamuk-Istanbul:0:shuff:134,cs:Pamuk-Istanbul:0:shuff:149,playing,play,zahrály,zahrát,pf
en:Pamuk-Istanbul:0:shuff:136,cs:Pamuk-Istanbul:0:shuff:152,remember,remember,Vzpomínám,vzpomínat,impf
en:Pamuk-Istanbul:0:shuff:136,cs:Pamuk-Istanbul:0:shuff:152,remember,remember,Vzpomínám,vzpomínat,impf
en:Pamuk-Istanbul:0:shuff:136,cs:Pamuk-Istanbul:0:shuff:152,come,come,přijde,přijít,pf
en:Pamuk-Istanbul:0:shuff:136,cs:Pamuk-Istanbul:0:shuff:152,kept,keep,nenechala,nechat,pf
en:Pamuk-Istanbul:0:shuff:136,cs:Pamuk-Istanbul:0:shuff:152,waiting,wait,čekat,čekat,impf
en:Pamuk-Istanbul:0:shuff:136,cs:Pamuk-Istanbul:0:shuff:152,kept,keep,měla,mít,impf
en:Pamuk-Istanbul:0:shuff:136,cs:Pamuk-Istanbul:0:shuff:152,wear,wear,měla,mít,impf
en:Pamuk-Istanbul:0:shuff:136,cs:Pamuk-Istanbul:0:shuff:152,working,work,šla,jít,impf
en:Pamuk-Istanbul:0:shuff:136,cs:Pamuk-Istanbul:0:shuff:152,come,come,šla,jít,impf
en:Pamuk-Istanbul:0:shuff:136,cs:Pamuk-Istanbul:0:shuff:152,stretch,stretch,natáhnout,natáhnout,pf
en:Pamuk-Istanbul:0:shuff:137,cs:Pamuk-Istanbul:0:shuff:153,decided,decide,rozhodl,rozhodnout,pf
en:Pamuk-Istanbul:0:shuff:137,cs:Pamuk-Istanbul:0:shuff:153,keep,keep,udržovat,udržovat,impf
en:Pamuk-Istanbul:0:shuff:137,cs:Pamuk-Istanbul:0:shuff:153,keep,keep,udržovat,udržovat,impf
en:Pamuk-Istanbul:0:shuff:137,cs:Pamuk-Istanbul:0:shuff:153,keep,keep,udržovat,udržovat,impf
en:Pamuk-Istanbul:0:shuff:145,cs:Pamuk-Istanbul:0:shuff:162,shared,share,podělit,podělit,pf
en:Pamuk-Istanbul:0:shuff:145,cs:Pamuk-Istanbul:0:shuff:162,made,make,získal,získat,pf
en:Pamuk-Istanbul:0:shuff:146,cs:Pamuk-Istanbul:0:shuff:163,joined,join,Přidal,přidat,pf
en:Pamuk-Istanbul:0:shuff:147,cs:Pamuk-Istanbul:0:shuff:164,took,take,dostalo,dostat,pf
en:Pamuk-Istanbul:0:shuff:149,cs:Pamuk-Istanbul:0:shuff:166,draw,draw,malovali,malovat,impf
en:Pamuk-Istanbul:0:shuff:149,cs:Pamuk-Istanbul:0:shuff:166,drawn,draw,malovali,malovat,impf
en:Pamuk-Istanbul:0:shuff:150,cs:Pamuk-Istanbul:0:shuff:167,imitating,imitate,Nenapodoboval,napodobovat,impf
en:Pamuk-Istanbul:0:shuff:151,cs:Pamuk-Istanbul:0:shuff:168,make,make,udělal,udělat,pf
en:Pamuk-Istanbul:0:shuff:154,cs:Pamuk-Istanbul:0:shuff:172,offer,offer,nabízejí,nabízet,impf
en:Pamuk-Istanbul:0:shuff:154,cs:Pamuk-Istanbul:0:shuff:172,means,mean,znamená,znamenat,impf
en:Pamuk-Istanbul:0:shuff:154,cs:Pamuk-Istanbul:0:shuff:172,shows,show,ukazují,ukazovat,impf
en:Pamuk-Istanbul:0:shuff:155,cs:Pamuk-Istanbul:0:shuff:173,appreciate,appreciate,oceňovat,oceňovat,impf
en:Pamuk-Istanbul:0:shuff:155,cs:Pamuk-Istanbul:0:shuff:173,came,come,šel,jít,impf
en:Pamuk-Istanbul:0:shuff:155,cs:Pamuk-Istanbul:0:shuff:173,went,go,šel,jít,impf
en:Pamuk-Istanbul:0:shuff:157,cs:Pamuk-Istanbul:0:shuff:176,did,do,dělala,dělat,impf
en:Pamuk-Istanbul:0:shuff:157,cs:Pamuk-Istanbul:0:shuff:176,told,tell,řekla,říci,pf
en:Pamuk-Istanbul:0:shuff:157,cs:Pamuk-Istanbul:0:shuff:176,said,say,řekla,říci,pf
en:Pamuk-Istanbul:0:shuff:157,cs:Pamuk-Istanbul:0:shuff:176,meant,mean,znamená,znamenat,impf
en:Pamuk-Istanbul:0:shuff:157,cs:Pamuk-Istanbul:0:shuff:176,named,name,pojmenována,pojmenovat,pf
en:Pamuk-Istanbul:0:shuff:158,cs:Pamuk-Istanbul:0:shuff:177,caught,catch,chytil,chytit,pf
en:Pamuk-Istanbul:0:shuff:158,cs:Pamuk-Istanbul:0:shuff:177,take,take,chytil,chytit,pf
en:Pamuk-Istanbul:0:shuff:158,cs:Pamuk-Istanbul:0:shuff:177,caught,catch,pozorovali,pozorovat,impf
en:Pamuk-Istanbul:0:shuff:158,cs:Pamuk-Istanbul:0:shuff:177,watch,watch,pozorovali,pozorovat,impf
en:Pamuk-Istanbul:0:shuff:159,cs:Pamuk-Istanbul:0:shuff:178,examine,examine,zkoumal,zkoumat,impf
en:Pamuk-Istanbul:0:shuff:159,cs:Pamuk-Istanbul:0:shuff:178,adding,add,doplnil,doplnit,pf
en:Pamuk-Istanbul:0:shuff:162,cs:Pamuk-Istanbul:0:shuff:181,assumed,assume,předpokládal,předpokládat,impf
en:Pamuk-Istanbul:0:shuff:163,cs:Pamuk-Istanbul:0:shuff:182,express,express,vyjádřil,vyjádřit,pf
en:Pamuk-Istanbul:0:shuff:164,cs:Pamuk-Istanbul:0:shuff:183,suffered,suffer,trpěl,trpět,impf
en:Pamuk-Istanbul:0:shuff:165,cs:Pamuk-Istanbul:0:shuff:184,eating,eat,jedl,jíst,impf
en:Pamuk-Istanbul:0:shuff:165,cs:Pamuk-Istanbul:0:shuff:184,prepared,prepare,připravila,připravit,pf
en:Pamuk-Istanbul:0:shuff:165,cs:Pamuk-Istanbul:0:shuff:184,felt,feel,cítil,cítit,impf
en:Pamuk-Istanbul:0:shuff:170,cs:Pamuk-Istanbul:0:shuff:190,exaggerating,exaggerate,přeháněl,přehánět,impf
en:Pamuk-Istanbul:0:shuff:175,cs:Pamuk-Istanbul:0:shuff:198,affirms,affirm,potvrzuje,potvrzovat,impf
en:Pamuk-Istanbul:0:shuff:178,cs:Pamuk-Istanbul:0:shuff:200,end,end,neskončí,skončit,pf
en:Pamuk-Istanbul:0:shuff:179,cs:Pamuk-Istanbul:0:shuff:201,telling,tell,neříkám,říkat,impf
en:Pamuk-Istanbul:0:shuff:179,cs:Pamuk-Istanbul:0:shuff:201,abandoned,abandon,nechal,nechat,pf
en:Pamuk-Istanbul:0:shuff:180,cs:Pamuk-Istanbul:0:shuff:202,denounced,denounce,označil,označit,pf
en:Pamuk-Istanbul:0:shuff:180,cs:Pamuk-Istanbul:0:shuff:202,sell,sell,prodávat,prodávat,impf
en:Pamuk-Istanbul:0:shuff:181,cs:Pamuk-Istanbul:0:shuff:203,find,find,zjistí,zjistit,pf
en:Pamuk-Istanbul:0:shuff:181,cs:Pamuk-Istanbul:0:shuff:203,abandoning,abandon,nechal,nechat,pf
en:Pamuk-Istanbul:0:shuff:181,cs:Pamuk-Istanbul:0:shuff:203,buy,buy,koupí,koupit,pf
en:Pamuk-Istanbul:0:shuff:181,cs:Pamuk-Istanbul:0:shuff:203,want,want,chtít,chtít,impf
en:Pamuk-Istanbul:0:shuff:181,cs:Pamuk-Istanbul:0:shuff:203,give,give,dávat,dávat,impf
en:Pamuk-Istanbul:0:shuff:182,cs:Pamuk-Istanbul:0:shuff:204,began,begin,začaly,začít,pf
en:Pamuk-Istanbul:0:shuff:182,cs:Pamuk-Istanbul:0:shuff:204,show,show,projevovat,projevovat,impf
en:Pamuk-Istanbul:0:shuff:182,cs:Pamuk-Istanbul:0:shuff:204,built,build,postavit,postavit,pf
en:Pamuk-Istanbul:0:shuff:182,cs:Pamuk-Istanbul:0:shuff:204,set,set,postavit,postavit,pf
en:Pamuk-Istanbul:0:shuff:182,cs:Pamuk-Istanbul:0:shuff:204,creating,create,vytvářeli,vytvářet,impf
en:Pamuk-Istanbul:0:shuff:184,cs:Pamuk-Istanbul:0:shuff:206,complained,complain,stěžoval,stěžovat,impf
en:Pamuk-Istanbul:0:shuff:187,cs:Pamuk-Istanbul:0:shuff:209,came,come,přijel,přijet,pf
en:Pamuk-Istanbul:0:shuff:187,cs:Pamuk-Istanbul:0:shuff:209,recalls,recall,vzpomíná,vzpomínat,impf
en:Pamuk-Istanbul:0:shuff:187,cs:Pamuk-Istanbul:0:shuff:209,came,come,šel,jít,impf
en:Pamuk-Istanbul:0:shuff:187,cs:Pamuk-Istanbul:0:shuff:209,did,do,šel,jít,impf
en:Pamuk-Istanbul:0:shuff:187,cs:Pamuk-Istanbul:0:shuff:209,walking,walk,šel,jít,impf
en:Pamuk-Istanbul:0:shuff:187,cs:Pamuk-Istanbul:0:shuff:209,call,call,říká,říkat,impf
en:Pamuk-Istanbul:0:shuff:187,cs:Pamuk-Istanbul:0:shuff:209,holding,hold,drže,držet,impf
en:Pamuk-Istanbul:0:shuff:188,cs:Pamuk-Istanbul:0:shuff:210,come,come,přijely,přijet,pf
en:Pamuk-Istanbul:0:shuff:188,cs:Pamuk-Istanbul:0:shuff:210,quell,quell,potlačily,potlačit,pf
en:Pamuk-Istanbul:0:shuff:189,cs:Pamuk-Istanbul:0:shuff:211,told,tell,vyprávěly,vyprávět,impf
en:Pamuk-Istanbul:0:shuff:190,cs:Pamuk-Istanbul:0:shuff:212,collided,collide,srazil,srazit,pf
en:Pamuk-Istanbul:0:shuff:191,cs:Pamuk-Istanbul:0:shuff:213,drifted,drift,unášel,unášet,impf
en:Pamuk-Istanbul:0:shuff:194,cs:Pamuk-Istanbul:0:shuff:216,drew,draw,přitahovalo,přitahovat,impf
en:Pamuk-Istanbul:0:shuff:194,cs:Pamuk-Istanbul:0:shuff:216,hung,hang,visel,viset,impf
en:Pamuk-Istanbul:0:shuff:195,cs:Pamuk-Istanbul:0:shuff:217,heard,hear,zaslechli,zaslechnout,pf
en:Pamuk-Istanbul:0:shuff:195,cs:Pamuk-Istanbul:0:shuff:217,stop,stop,přestali,přestat,pf
en:Pamuk-Istanbul:0:shuff:196,cs:Pamuk-Istanbul:0:shuff:218,add,add,dodávali,dodávat,impf
